,user,domain,is_item_specific,n_ss_done,item,alpha,beta
1269,amaranthus@active.fi,active.fi,True,14,1596,0.00174724531981984,0.64742250727568
1267,amaranthus@active.fi,active.fi,True,14,838,0.000636290677213152,0.678409308840187
4475,caterpillar@active.fi,active.fi,True,14,618,0.024999999999999994,0.7363375450235448
4430,caterpillar@active.fi,active.fi,True,14,1638,0.025,0.340084784512281
4424,caterpillar@active.fi,active.fi,True,14,28,0.025,0.8228185141469
4425,caterpillar@active.fi,active.fi,True,14,547,0.025,0.873961496449502
4426,caterpillar@active.fi,active.fi,True,14,1548,0.025,0.966123293611989
4427,caterpillar@active.fi,active.fi,True,14,1141,0.025,0.946454805552441
4428,caterpillar@active.fi,active.fi,True,14,1712,0.025,0.893402286175532
4429,caterpillar@active.fi,active.fi,True,14,1372,0.025,0.419055265360384
4431,caterpillar@active.fi,active.fi,True,14,1592,0.025,0.654972975575769
4422,caterpillar@active.fi,active.fi,True,14,116,0.025,0.718174846508284
4432,caterpillar@active.fi,active.fi,True,14,756,0.025,0.818244635406838
4433,caterpillar@active.fi,active.fi,True,14,837,0.025,0.610631102842803
4434,caterpillar@active.fi,active.fi,True,14,118,0.025,0.93522448291365
4435,caterpillar@active.fi,active.fi,True,14,46,0.025,0.935267026890628
4436,caterpillar@active.fi,active.fi,True,14,196,0.025,0.695820809783937
4437,caterpillar@active.fi,active.fi,True,14,914,0.025,0.966841694738847
4423,caterpillar@active.fi,active.fi,True,14,1395,0.025,0.835302258991071
4421,caterpillar@active.fi,active.fi,True,14,173,0.025,0.582379719162661
4439,caterpillar@active.fi,active.fi,True,14,1267,0.025,0.940900712492672
4412,caterpillar@active.fi,active.fi,True,14,449,0.025,0.919283943607261
4406,caterpillar@active.fi,active.fi,True,14,441,0.025,0.822293157248567
4407,caterpillar@active.fi,active.fi,True,14,1032,0.025,0.939410790686774
4408,caterpillar@active.fi,active.fi,True,14,1897,0.025,0.728295600982839
4409,caterpillar@active.fi,active.fi,True,14,1530,0.025,0.838870298432031
4410,caterpillar@active.fi,active.fi,True,14,285,0.025,0.859378913720178
4411,caterpillar@active.fi,active.fi,True,14,168,0.025,0.820338291909749
4413,caterpillar@active.fi,active.fi,True,14,1302,0.025,0.875273972766304
4420,caterpillar@active.fi,active.fi,True,14,631,0.025,0.439783504900895
4414,caterpillar@active.fi,active.fi,True,14,1795,0.025,0.63403157160444
4415,caterpillar@active.fi,active.fi,True,14,954,0.025,0.960069990212419
4416,caterpillar@active.fi,active.fi,True,14,1636,0.025,0.822829516335519
4417,caterpillar@active.fi,active.fi,True,14,1533,0.025,0.937237228489571
4418,caterpillar@active.fi,active.fi,True,14,232,0.025,0.689750291304145
4419,caterpillar@active.fi,active.fi,True,14,321,0.025,0.281303646127806
4438,caterpillar@active.fi,active.fi,True,14,1613,0.025,0.9909054630035
4440,caterpillar@active.fi,active.fi,True,14,1878,0.025,0.742563878335701
4404,caterpillar@active.fi,active.fi,True,14,1086,0.025,0.513731611761911
4466,caterpillar@active.fi,active.fi,True,14,1291,0.024999999999999994,0.7363375450235448
4460,caterpillar@active.fi,active.fi,True,14,890,0.024999999999999994,0.7363375450235448
4461,caterpillar@active.fi,active.fi,True,14,2053,0.024999999999999994,0.7363375450235448
4462,caterpillar@active.fi,active.fi,True,14,665,0.024999999999999994,0.7363375450235448
4463,caterpillar@active.fi,active.fi,True,14,1324,0.024999999999999994,0.7363375450235448
4464,caterpillar@active.fi,active.fi,True,14,249,0.024999999999999994,0.7363375450235448
4465,caterpillar@active.fi,active.fi,True,14,291,0.024999999999999994,0.7363375450235448
4467,caterpillar@active.fi,active.fi,True,14,20,0.024999999999999994,0.7363375450235448
4458,caterpillar@active.fi,active.fi,True,14,1442,0.024999999999999994,0.7363375450235448
4468,caterpillar@active.fi,active.fi,True,14,27,0.024999999999999994,0.7363375450235448
4469,caterpillar@active.fi,active.fi,True,14,367,0.024999999999999994,0.7363375450235448
4470,caterpillar@active.fi,active.fi,True,14,113,0.024999999999999994,0.7363375450235448
4471,caterpillar@active.fi,active.fi,True,14,757,0.024999999999999994,0.7363375450235448
4472,caterpillar@active.fi,active.fi,True,14,1558,0.024999999999999994,0.7363375450235448
4473,caterpillar@active.fi,active.fi,True,14,1801,0.024999999999999994,0.7363375450235448
4459,caterpillar@active.fi,active.fi,True,14,1279,0.024999999999999994,0.7363375450235448
4457,caterpillar@active.fi,active.fi,True,14,708,0.024999999999999994,0.7363375450235448
4441,caterpillar@active.fi,active.fi,True,14,1044,0.025,0.107425604520401
4448,caterpillar@active.fi,active.fi,True,14,2004,0.025,0.824637717614871
4442,caterpillar@active.fi,active.fi,True,14,2033,0.025,0.93565120325493
4443,caterpillar@active.fi,active.fi,True,14,1916,0.025,0.906486511905369
4444,caterpillar@active.fi,active.fi,True,14,450,0.025,0.643325731875845
4445,caterpillar@active.fi,active.fi,True,14,1396,0.025,0.936497298745637
4446,caterpillar@active.fi,active.fi,True,14,950,0.025,0.676452951427774
4447,caterpillar@active.fi,active.fi,True,14,888,0.025,0.353204196416846
4449,caterpillar@active.fi,active.fi,True,14,727,0.025,0.935079514415415
4456,caterpillar@active.fi,active.fi,True,14,294,0.024999999999999994,0.7363375450235448
4450,caterpillar@active.fi,active.fi,True,14,1642,0.025,0.991733314758166
4451,caterpillar@active.fi,active.fi,True,14,1131,0.025,0.142991490300183
4452,caterpillar@active.fi,active.fi,True,14,574,0.024999999999999994,0.7363375450235448
4453,caterpillar@active.fi,active.fi,True,14,208,0.024999999999999994,0.7363375450235448
4454,caterpillar@active.fi,active.fi,True,14,1476,0.024999999999999994,0.7363375450235448
4455,caterpillar@active.fi,active.fi,True,14,1077,0.024999999999999994,0.7363375450235448
4405,caterpillar@active.fi,active.fi,True,14,513,0.025,0.939403794406641
4403,caterpillar@active.fi,active.fi,True,14,1607,0.025,0.382004500914685
1266,amaranthus@active.fi,active.fi,True,14,539,0.000647706842322232,0.678914163128748
1241,amaranthus@active.fi,active.fi,True,14,1848,2.84107208449593e-05,0.304370204027377
1247,amaranthus@active.fi,active.fi,True,14,810,3.89148235355573e-05,0.588334672973434
1246,amaranthus@active.fi,active.fi,True,14,106,0.00075552590984295,0.700161854565686
1245,amaranthus@active.fi,active.fi,True,14,1268,0.00489605361911764,0.109703654981102
1244,amaranthus@active.fi,active.fi,True,14,1313,3.77194307189243e-05,0.588258831897918
1243,amaranthus@active.fi,active.fi,True,14,260,0.00077612087846232,0.700892201452999
1242,amaranthus@active.fi,active.fi,True,14,94,0.000119846022334508,0.61390003654114
1240,amaranthus@active.fi,active.fi,True,14,710,0.000120130302389917,0.613924406686829
1249,amaranthus@active.fi,active.fi,True,14,383,0.0101749028530077,0.803868651498412
1239,amaranthus@active.fi,active.fi,True,14,164,0.000119407503130664,0.613881256343655
1238,amaranthus@active.fi,active.fi,True,14,54,0.000119407633463443,0.61387811061063
1237,amaranthus@active.fi,active.fi,True,14,1935,0.00011809472633358,0.613799290354923
1236,amaranthus@active.fi,active.fi,True,14,1374,6.80516102178481e-06,0.41595066573026
1235,amaranthus@active.fi,active.fi,True,14,993,2.04058708824163e-06,0.549595987594315
1234,amaranthus@active.fi,active.fi,True,14,1990,2.04060711938847e-06,0.549596527397581
1248,amaranthus@active.fi,active.fi,True,14,218,3.8604132091075e-05,0.588316266841212
1250,amaranthus@active.fi,active.fi,True,14,983,0.00072833011890709,0.699170140066706
1232,amaranthus@active.fi,active.fi,True,14,947,0.0142405283359239,0.725202549925993
1259,amaranthus@active.fi,active.fi,True,14,282,0.0086502070022951,0.921584740550885
1265,amaranthus@active.fi,active.fi,True,14,1783,0.00984303173133777,0.764867790393544
1264,amaranthus@active.fi,active.fi,True,14,222,0.00111636744253464,0.559649580115932
1263,amaranthus@active.fi,active.fi,True,14,208,0.000731429976741702,0.682327284255532
1262,amaranthus@active.fi,active.fi,True,14,1751,1.10815949062524e-05,0.283605961416524
1261,amaranthus@active.fi,active.fi,True,14,1473,3.80691836780804e-05,0.588271288020541
1260,amaranthus@active.fi,active.fi,True,14,420,0.000731851517082981,0.682343390916591
1258,amaranthus@active.fi,active.fi,True,14,505,3.96969276828648e-05,0.588370265037226
1251,amaranthus@active.fi,active.fi,True,14,64,0.000746503626055245,0.699852651048079
1257,amaranthus@active.fi,active.fi,True,14,305,2.0047510979632e-05,0.390038705165784
1256,amaranthus@active.fi,active.fi,True,14,588,0.00773163308831405,0.716475289315329
1255,amaranthus@active.fi,active.fi,True,14,638,0.00822280524605428,0.961714636921053
1254,amaranthus@active.fi,active.fi,True,14,234,0.000774162058546881,0.700879215182367
1253,amaranthus@active.fi,active.fi,True,14,873,0.000767323675846459,0.7006198595122
1252,amaranthus@active.fi,active.fi,True,14,157,3.66801231686161e-05,0.588188574940615
1233,amaranthus@active.fi,active.fi,True,14,1125,0.000904124381476063,0.744402684872635
1231,amaranthus@active.fi,active.fi,True,14,792,2.04071414990216e-06,0.549602154702635
4402,caterpillar@active.fi,active.fi,True,14,453,0.025,0.700281134591632
1205,amaranthus@active.fi,active.fi,True,14,994,0.00089548439587359,0.643056470805642
1211,amaranthus@active.fi,active.fi,True,14,406,0.000136132278619318,0.628022862142368
1210,amaranthus@active.fi,active.fi,True,14,765,1.44244460768982e-05,0.243577796318697
1209,amaranthus@active.fi,active.fi,True,14,70,0.000148084056634608,0.628606130806211
1208,amaranthus@active.fi,active.fi,True,14,1396,0.00015347939992427,0.371345909257121
1207,amaranthus@active.fi,active.fi,True,14,308,0.00086144853442324,0.641641984376923
1206,amaranthus@active.fi,active.fi,True,14,434,0.000123141427465153,0.627299525447567
1204,amaranthus@active.fi,active.fi,True,14,725,0.000121975615594061,0.627234990978562
1213,amaranthus@active.fi,active.fi,True,14,997,0.000138887190671222,0.628166134691829
1203,amaranthus@active.fi,active.fi,True,14,992,0.00658403046792577,0.643867624845046
1202,amaranthus@active.fi,active.fi,True,14,788,1.4330272641299e-05,0.243452765635904
1201,amaranthus@active.fi,active.fi,True,14,1418,0.00924692955124246,0.890782503495724
1200,amaranthus@active.fi,active.fi,True,14,1264,0.0096219504106811,0.892466104169943
999,alchemilla@active.fi,active.fi,True,14,876,0.0014168555419629952,0.5256890830691063
4401,caterpillar@active.fi,active.fi,True,14,1565,0.025,0.414248511775018
1212,amaranthus@active.fi,active.fi,True,14,1015,0.000137042431180249,0.628073061935782
1214,amaranthus@active.fi,active.fi,True,14,33,0.000136643397248428,0.628051842417634
1230,amaranthus@active.fi,active.fi,True,14,1168,4.30144991939829e-05,0.603770762447883
1223,amaranthus@active.fi,active.fi,True,14,1126,0.00903074205674142,0.937744546739166
1229,amaranthus@active.fi,active.fi,True,14,473,4.2705640783039e-05,0.603753392737531
1228,amaranthus@active.fi,active.fi,True,14,1698,3.74733570873811e-05,0.603454059367947
1227,amaranthus@active.fi,active.fi,True,14,172,0.00156920361871331,0.625478356329243
1226,amaranthus@active.fi,active.fi,True,14,1462,3.96763784155244e-05,0.603584591555815
1225,amaranthus@active.fi,active.fi,True,14,502,1.53494168937725e-05,0.124425384849593
951,alchemilla@active.fi,active.fi,True,14,1786,0.0014168555419629952,0.5256890830691063
1222,amaranthus@active.fi,active.fi,True,14,175,4.02838756962952e-05,0.603617186700096
1215,amaranthus@active.fi,active.fi,True,14,854,0.00123464335711938,0.643986770806124
1221,amaranthus@active.fi,active.fi,True,14,1478,0.000128312074340642,0.627596217994164
1220,amaranthus@active.fi,active.fi,True,14,897,3.00158250986921e-05,0.320953590685413
1219,amaranthus@active.fi,active.fi,True,14,1385,0.000128793697553396,0.627599148977684
1218,amaranthus@active.fi,active.fi,True,14,685,0.00997087909333052,0.594189634597229
1217,amaranthus@active.fi,active.fi,True,14,2034,0.00124264713585435,0.644267182402084
1216,amaranthus@active.fi,active.fi,True,14,1353,0.000133264526522202,0.627876852556683
4389,cat@active.fi,active.fi,True,14,1453,0.0007153944282787144,0.5895861599780318
4388,cat@active.fi,active.fi,True,14,1900,0.0007153944282787144,0.5895861599780318
4387,cat@active.fi,active.fi,True,14,1200,0.0007153944282787144,0.5895861599780318
1400,amaryllis@active.fi,active.fi,True,14,1908,0.00387261735030302,0.443370127541119
1406,amaryllis@active.fi,active.fi,True,14,1145,0.00348434804857579,0.53840506859454
1405,amaryllis@active.fi,active.fi,True,14,1775,8.94005824224731e-06,0.0288268315157527
1404,amaryllis@active.fi,active.fi,True,14,1580,2.73520869088092e-05,0.130718242304903
1403,amaryllis@active.fi,active.fi,True,14,981,2.57494783814267e-05,0.214469462482357
1402,amaryllis@active.fi,active.fi,True,14,428,0.000282837709157558,0.644792785615099
1401,amaryllis@active.fi,active.fi,True,14,1108,0.00172222885744851,0.645795343660703
1399,amaranthus@active.fi,active.fi,True,14,503,0.001419077705675976,0.578213122123513
1408,amaryllis@active.fi,active.fi,True,14,460,0.00711597187970674,0.399261414201515
4201,cat@active.fi,active.fi,True,14,563,0.000896843784372991,0.636782223075079
4202,cat@active.fi,active.fi,True,14,851,0.0043406327065349,0.770731728849798
4203,cat@active.fi,active.fi,True,14,882,8.19499811413055e-05,0.422746791693403
4204,cat@active.fi,active.fi,True,14,969,9.62678381008058e-05,0.624589903274552
4205,cat@active.fi,active.fi,True,14,1335,9.04054661134946e-05,0.624107108913304
4206,cat@active.fi,active.fi,True,14,1673,0.0124057066684609,0.598317151116558
1407,amaryllis@active.fi,active.fi,True,14,826,4.63124615667485e-05,0.126431596550267
1409,amaryllis@active.fi,active.fi,True,14,1676,0.00302732960395692,0.129775886776375
4208,cat@active.fi,active.fi,True,14,1430,0.0139781000793969,0.811257671030631
1418,amaryllis@active.fi,active.fi,True,14,1278,0.00446445835923548,0.646052870301383
1424,amaryllis@active.fi,active.fi,True,14,1149,1.91123824702106e-05,0.586238077613257
1423,amaryllis@active.fi,active.fi,True,14,963,0.000464227099035929,0.519403860900666
1422,amaryllis@active.fi,active.fi,True,14,1268,0.0154355538719773,0.600517583809403
1421,amaryllis@active.fi,active.fi,True,14,1630,0.0127143177660808,0.572562268680275
1420,amaryllis@active.fi,active.fi,True,14,2013,0.0166312406546433,0.57795085125125
1419,amaryllis@active.fi,active.fi,True,14,636,1.58975280051042e-05,0.585288779306842
1417,amaryllis@active.fi,active.fi,True,14,1871,0.00809541224999152,0.168012698999587
1410,amaryllis@active.fi,active.fi,True,14,639,0.00496244966219588,0.672475566333165
1416,amaryllis@active.fi,active.fi,True,14,1000,2.01012124967442e-05,0.389522864139997
1415,amaryllis@active.fi,active.fi,True,14,1725,0.00502787346108167,0.587439550622939
1414,amaryllis@active.fi,active.fi,True,14,1863,0.00437208221535665,0.93348796438294
1413,amaryllis@active.fi,active.fi,True,14,1664,0.00674534648937044,0.0779429166774551
1412,amaryllis@active.fi,active.fi,True,14,20,0.00581154177208892,0.841163828173722
1411,amaryllis@active.fi,active.fi,True,14,32,6.95152763603243e-05,0.344694959036606
4207,cat@active.fi,active.fi,True,14,1531,8.6671999707358e-05,0.623777883145774
4209,cat@active.fi,active.fi,True,14,2025,8.45497286642816e-05,0.623556292239699
1426,amaryllis@active.fi,active.fi,True,14,617,0.00105255382558048,0.621956127484887
4235,cat@active.fi,active.fi,True,14,294,0.00010089249174366,0.617450060537454
4229,cat@active.fi,active.fi,True,14,180,0.000727125797006516,0.704057704760263
4230,cat@active.fi,active.fi,True,14,2028,3.72234390741407e-05,0.602443212628694
4231,cat@active.fi,active.fi,True,14,1313,0.000876496994429705,0.751286043075319
4232,cat@active.fi,active.fi,True,14,262,2.14962358138655e-06,0.546874436537917
4233,cat@active.fi,active.fi,True,14,1450,0.000363431651163055,0.468677892487044
4234,cat@active.fi,active.fi,True,14,244,0.000100889581426233,0.617456864683153
4236,cat@active.fi,active.fi,True,14,2055,9.96298135442734e-05,0.617363613471944
4227,cat@active.fi,active.fi,True,14,1864,0.000736488311697556,0.704410845336303
4237,cat@active.fi,active.fi,True,14,2023,0.000100113224928887,0.617388987693311
4238,cat@active.fi,active.fi,True,14,1440,9.95812473458672e-05,0.617346167396282
4239,cat@active.fi,active.fi,True,14,1433,9.53784768931256e-05,0.618333920441231
4240,cat@active.fi,active.fi,True,14,977,9.57487463959171e-05,0.618362288833426
4241,cat@active.fi,active.fi,True,14,1373,3.06757689383934e-05,0.594874316141963
4242,cat@active.fi,active.fi,True,14,305,3.07743740681035e-05,0.594882688843784
4228,cat@active.fi,active.fi,True,14,652,3.65921558282703e-05,0.602395987454497
4226,cat@active.fi,active.fi,True,14,947,0.000730311505790878,0.704176840625334
4210,cat@active.fi,active.fi,True,14,448,8.48054930144654e-05,0.623575148434296
4217,cat@active.fi,active.fi,True,14,1697,1.48270055835841e-05,0.251461300655642
4211,cat@active.fi,active.fi,True,14,235,8.7397635859888e-05,0.62381860163332
4212,cat@active.fi,active.fi,True,14,145,9.51034471891073e-05,0.624477393276118
4213,cat@active.fi,active.fi,True,14,1567,9.49013556340877e-05,0.624461603823559
4214,cat@active.fi,active.fi,True,14,1163,3.01717712359862e-05,0.319166300120848
4215,cat@active.fi,active.fi,True,14,106,0.000121127571839477,0.626250250049191
4216,cat@active.fi,active.fi,True,14,1426,0.000127153001420791,0.626608964315958
4218,cat@active.fi,active.fi,True,14,1689,0.000129649963313867,0.62676504474954
4225,cat@active.fi,active.fi,True,14,261,1.0748095159251e-05,0.32077844465282
4219,cat@active.fi,active.fi,True,14,518,0.000130656613624882,0.626818096263532
4220,cat@active.fi,active.fi,True,14,330,0.000112789222357536,0.625746855704366
4221,cat@active.fi,active.fi,True,14,754,0.00012417013310046,0.626456797857033
4222,cat@active.fi,active.fi,True,14,1513,0.000125730367842107,0.626538700084356
4223,cat@active.fi,active.fi,True,14,122,3.88048410165875e-05,0.601749731929214
4224,cat@active.fi,active.fi,True,14,1662,3.75888628708561e-05,0.6024649567017
1425,amaryllis@active.fi,active.fi,True,14,1421,0.0115311522089337,0.19257475042412
1427,amaryllis@active.fi,active.fi,True,14,1538,0.000623120752492308,0.356408307530238
4386,cat@active.fi,active.fi,True,14,830,0.0007153944282787144,0.5895861599780318
1472,amaryllis@active.fi,active.fi,True,14,1073,0.00450961723693176,0.4447028969410878
1478,amaryllis@active.fi,active.fi,True,14,1331,0.00450961723693176,0.4447028969410878
1477,amaryllis@active.fi,active.fi,True,14,178,0.00450961723693176,0.4447028969410878
1476,amaryllis@active.fi,active.fi,True,14,828,0.00450961723693176,0.4447028969410878
1475,amaryllis@active.fi,active.fi,True,14,926,0.00450961723693176,0.4447028969410878
1474,amaryllis@active.fi,active.fi,True,14,1482,0.00450961723693176,0.4447028969410878
1473,amaryllis@active.fi,active.fi,True,14,1862,0.00450961723693176,0.4447028969410878
1471,amaryllis@active.fi,active.fi,True,14,199,0.00450961723693176,0.4447028969410878
1480,amaryllis@active.fi,active.fi,True,14,202,0.00450961723693176,0.4447028969410878
1470,amaryllis@active.fi,active.fi,True,14,1965,0.00450961723693176,0.4447028969410878
1469,amaryllis@active.fi,active.fi,True,14,1592,0.00450961723693176,0.4447028969410878
1468,amaryllis@active.fi,active.fi,True,14,1519,0.00450961723693176,0.4447028969410878
1467,amaryllis@active.fi,active.fi,True,14,1180,0.00450961723693176,0.4447028969410878
1466,amaryllis@active.fi,active.fi,True,14,1697,0.00450961723693176,0.4447028969410878
1465,amaryllis@active.fi,active.fi,True,14,403,0.00450961723693176,0.4447028969410878
1479,amaryllis@active.fi,active.fi,True,14,1944,0.00450961723693176,0.4447028969410878
1481,amaryllis@active.fi,active.fi,True,14,1293,0.00450961723693176,0.4447028969410878
1463,amaryllis@active.fi,active.fi,True,14,865,0.00450961723693176,0.4447028969410878
1490,amaryllis@active.fi,active.fi,True,14,1928,0.00450961723693176,0.4447028969410878
1496,amaryllis@active.fi,active.fi,True,14,13,0.00450961723693176,0.4447028969410878
1495,amaryllis@active.fi,active.fi,True,14,1011,0.00450961723693176,0.4447028969410878
1494,amaryllis@active.fi,active.fi,True,14,732,0.00450961723693176,0.4447028969410878
1493,amaryllis@active.fi,active.fi,True,14,837,0.00450961723693176,0.4447028969410878
1492,amaryllis@active.fi,active.fi,True,14,1304,0.00450961723693176,0.4447028969410878
1491,amaryllis@active.fi,active.fi,True,14,1447,0.00450961723693176,0.4447028969410878
1489,amaryllis@active.fi,active.fi,True,14,1898,0.00450961723693176,0.4447028969410878
1482,amaryllis@active.fi,active.fi,True,14,980,0.00450961723693176,0.4447028969410878
1488,amaryllis@active.fi,active.fi,True,14,1719,0.00450961723693176,0.4447028969410878
1487,amaryllis@active.fi,active.fi,True,14,1914,0.00450961723693176,0.4447028969410878
1486,amaryllis@active.fi,active.fi,True,14,1365,0.00450961723693176,0.4447028969410878
1485,amaryllis@active.fi,active.fi,True,14,1199,0.00450961723693176,0.4447028969410878
1484,amaryllis@active.fi,active.fi,True,14,799,0.00450961723693176,0.4447028969410878
1483,amaryllis@active.fi,active.fi,True,14,647,0.00450961723693176,0.4447028969410878
1464,amaryllis@active.fi,active.fi,True,14,1998,0.00450961723693176,0.4447028969410878
1462,amaryllis@active.fi,active.fi,True,14,653,0.00450961723693176,0.4447028969410878
1428,amaryllis@active.fi,active.fi,True,14,686,0.00558753577995138,0.388366700502486
1436,amaryllis@active.fi,active.fi,True,14,1632,0.0113042897789125,0.29852187458484
1442,amaryllis@active.fi,active.fi,True,14,1448,0.00450961723693176,0.4447028969410878
1441,amaryllis@active.fi,active.fi,True,14,1142,0.00450961723693176,0.4447028969410878
1440,amaryllis@active.fi,active.fi,True,14,1646,0.000736581143844259,0.544090740121001
1439,amaryllis@active.fi,active.fi,True,14,774,3.28576245154998e-06,0.500000000000001
1438,amaryllis@active.fi,active.fi,True,14,2000,0.00782774859395915,0.417371904311626
1437,amaryllis@active.fi,active.fi,True,14,596,0.000727484514143922,0.544354086044305
1435,amaryllis@active.fi,active.fi,True,14,1733,0.0112562107715877,0.299337749373922
1444,amaryllis@active.fi,active.fi,True,14,1907,0.00450961723693176,0.4447028969410878
1434,amaryllis@active.fi,active.fi,True,14,687,0.000730754857362887,0.544268997742495
1433,amaryllis@active.fi,active.fi,True,14,1002,0.012915538329153,0.238842078449611
1432,amaryllis@active.fi,active.fi,True,14,724,0.000127815619192396,0.546837599725197
1431,amaryllis@active.fi,active.fi,True,14,561,0.00554028453129071,0.586295767296767
1430,amaryllis@active.fi,active.fi,True,14,743,0.0104464362689114,0.398824475075733
1429,amaryllis@active.fi,active.fi,True,14,1518,2.0696441796812e-05,0.350166216445258
1443,amaryllis@active.fi,active.fi,True,14,1920,0.00450961723693176,0.4447028969410878
1445,amaryllis@active.fi,active.fi,True,14,1466,0.00450961723693176,0.4447028969410878
1461,amaryllis@active.fi,active.fi,True,14,1956,0.00450961723693176,0.4447028969410878
1454,amaryllis@active.fi,active.fi,True,14,409,0.00450961723693176,0.4447028969410878
1460,amaryllis@active.fi,active.fi,True,14,1403,0.00450961723693176,0.4447028969410878
1459,amaryllis@active.fi,active.fi,True,14,864,0.00450961723693176,0.4447028969410878
1458,amaryllis@active.fi,active.fi,True,14,512,0.00450961723693176,0.4447028969410878
1457,amaryllis@active.fi,active.fi,True,14,1094,0.00450961723693176,0.4447028969410878
1456,amaryllis@active.fi,active.fi,True,14,785,0.00450961723693176,0.4447028969410878
1455,amaryllis@active.fi,active.fi,True,14,936,0.00450961723693176,0.4447028969410878
1453,amaryllis@active.fi,active.fi,True,14,1662,0.00450961723693176,0.4447028969410878
1446,amaryllis@active.fi,active.fi,True,14,1827,0.00450961723693176,0.4447028969410878
1452,amaryllis@active.fi,active.fi,True,14,1313,0.00450961723693176,0.4447028969410878
1451,amaryllis@active.fi,active.fi,True,14,323,0.00450961723693176,0.4447028969410878
1450,amaryllis@active.fi,active.fi,True,14,1181,0.00450961723693176,0.4447028969410878
1449,amaryllis@active.fi,active.fi,True,14,671,0.00450961723693176,0.4447028969410878
1448,amaryllis@active.fi,active.fi,True,14,1071,0.00450961723693176,0.4447028969410878
1447,amaryllis@active.fi,active.fi,True,14,607,0.00450961723693176,0.4447028969410878
4243,cat@active.fi,active.fi,True,14,1958,3.05644218142935e-05,0.594863478014226
4244,cat@active.fi,active.fi,True,14,1114,3.0813315229354e-05,0.5948854990961
4245,cat@active.fi,active.fi,True,14,190,3.0748546577264e-05,0.594880766093034
4342,cat@active.fi,active.fi,True,14,1523,0.0007153944282787144,0.5895861599780318
4336,cat@active.fi,active.fi,True,14,1649,0.0007153944282787144,0.5895861599780318
4337,cat@active.fi,active.fi,True,14,1388,0.0007153944282787144,0.5895861599780318
4338,cat@active.fi,active.fi,True,14,1925,0.0007153944282787144,0.5895861599780318
4339,cat@active.fi,active.fi,True,14,1379,0.0007153944282787144,0.5895861599780318
4340,cat@active.fi,active.fi,True,14,1083,0.0007153944282787144,0.5895861599780318
4341,cat@active.fi,active.fi,True,14,179,0.0007153944282787144,0.5895861599780318
4343,cat@active.fi,active.fi,True,14,1537,0.0007153944282787144,0.5895861599780318
4334,cat@active.fi,active.fi,True,14,983,0.0007153944282787144,0.5895861599780318
4344,cat@active.fi,active.fi,True,14,246,0.0007153944282787144,0.5895861599780318
4345,cat@active.fi,active.fi,True,14,1555,0.0007153944282787144,0.5895861599780318
4346,cat@active.fi,active.fi,True,14,1565,0.0007153944282787144,0.5895861599780318
4347,cat@active.fi,active.fi,True,14,1483,0.0007153944282787144,0.5895861599780318
4348,cat@active.fi,active.fi,True,14,220,0.0007153944282787144,0.5895861599780318
4349,cat@active.fi,active.fi,True,14,749,0.0007153944282787144,0.5895861599780318
4335,cat@active.fi,active.fi,True,14,440,0.0007153944282787144,0.5895861599780318
4333,cat@active.fi,active.fi,True,14,964,0.0007153944282787144,0.5895861599780318
4351,cat@active.fi,active.fi,True,14,1586,0.0007153944282787144,0.5895861599780318
4324,cat@active.fi,active.fi,True,14,963,0.0007153944282787144,0.5895861599780318
4318,cat@active.fi,active.fi,True,14,129,0.0007153944282787144,0.5895861599780318
4319,cat@active.fi,active.fi,True,14,1735,0.0007153944282787144,0.5895861599780318
4320,cat@active.fi,active.fi,True,14,2018,0.0007153944282787144,0.5895861599780318
4321,cat@active.fi,active.fi,True,14,444,0.0007153944282787144,0.5895861599780318
4322,cat@active.fi,active.fi,True,14,1879,0.0007153944282787144,0.5895861599780318
4323,cat@active.fi,active.fi,True,14,1953,0.0007153944282787144,0.5895861599780318
4325,cat@active.fi,active.fi,True,14,1464,0.0007153944282787144,0.5895861599780318
4332,cat@active.fi,active.fi,True,14,614,0.0007153944282787144,0.5895861599780318
4326,cat@active.fi,active.fi,True,14,1032,0.0007153944282787144,0.5895861599780318
4327,cat@active.fi,active.fi,True,14,935,0.0007153944282787144,0.5895861599780318
4328,cat@active.fi,active.fi,True,14,323,0.0007153944282787144,0.5895861599780318
4329,cat@active.fi,active.fi,True,14,1036,0.0007153944282787144,0.5895861599780318
4330,cat@active.fi,active.fi,True,14,95,0.0007153944282787144,0.5895861599780318
4331,cat@active.fi,active.fi,True,14,1115,0.0007153944282787144,0.5895861599780318
4350,cat@active.fi,active.fi,True,14,568,0.0007153944282787144,0.5895861599780318
4352,cat@active.fi,active.fi,True,14,778,0.0007153944282787144,0.5895861599780318
4246,cat@active.fi,active.fi,True,14,878,3.0592968741101e-05,0.594867320804328
4378,cat@active.fi,active.fi,True,14,960,0.0007153944282787144,0.5895861599780318
4372,cat@active.fi,active.fi,True,14,507,0.0007153944282787144,0.5895861599780318
4373,cat@active.fi,active.fi,True,14,1914,0.0007153944282787144,0.5895861599780318
4374,cat@active.fi,active.fi,True,14,1460,0.0007153944282787144,0.5895861599780318
4375,cat@active.fi,active.fi,True,14,1947,0.0007153944282787144,0.5895861599780318
4376,cat@active.fi,active.fi,True,14,699,0.0007153944282787144,0.5895861599780318
4377,cat@active.fi,active.fi,True,14,806,0.0007153944282787144,0.5895861599780318
